title,location,city,state,posted_date,job_id,source,first_seen_date,last_seen_date,semantic_similarity,worker_type,schedule_type,company_name,country,url,description_short,description,job_location_type,vacancies
Apoyo Temporada dia del niño Ripley Pta Arenas,Punta Arenas,Punta Arenas,,2026-07-11,7062674,ripley,2026-07-16,2026-07-16,0.2163,Contrato de temporada,Jornada de 40 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/7062674,,,Presencial,10 Puestos
Apoyo Temporada dia del niño Ripley Valdivia,Valdivia,Valdivia,,2026-07-11,7062579,ripley,2026-07-16,2026-07-16,0.178,Contrato de temporada,Jornada de 40 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/7062579,,,Presencial,10 Puestos
Asistente Venta Integral Ripley Plaza Oeste,Santiago - Cerrillos,Cerrillos,Santiago,2026-07-11,7061829,ripley,2026-07-16,2026-07-16,0.2154,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/7061829,,,Presencial,1 Puesto
Asesores/as de Compras Ripley Marina Arauco,Viña del Mar,Viña del Mar,,2026-07-11,7061193,ripley,2026-07-16,2026-07-16,0.1968,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/7061193,,,Presencial,1 Puesto
Ejecutivo de venta (Captador) Part Time Banco Ripley Plaza Oeste,Santiago - Maipú,Maipú,Santiago,2026-07-10,10026976,ripley,2026-07-16,2026-07-16,0.2359,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/10026976,,,Presencial,1 Puesto
Ejecutivo de ventas productos financieros Temuco,Temuco,Temuco,,2026-07-10,10027075,ripley,2026-07-16,2026-07-16,0.2505,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/10027075,,,Presencial,1 Puesto
Asistente comercial reemplazo Banco Ripley San Bernardo,San Bernardo,San Bernardo,,2026-07-10,10027040,ripley,2026-07-16,2026-07-16,0.2478,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/10027040,,,Presencial,1 Puesto
Ejecutivo de venta (Captador) Part Time Banco Ripley Egaña,Santiago - La Reina,La Reina,Santiago,2026-07-10,10027012,ripley,2026-07-16,2026-07-16,0.2802,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/10027012,,,Presencial,1 Puesto
Administrativo de Tesorería Part Time Ripley Mall Alameda,Santiago - Providencia,Providencia,Santiago,2026-07-10,13023875,ripley,2026-07-16,2026-07-16,0.299,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/13023875,,,Presencial,1 Puesto
Asistente comercial Tda La Serena Banco Ripley,La Serena,La Serena,,2026-07-10,13019607,ripley,2026-07-16,2026-07-16,0.2088,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/13019607,,,Presencial,1 Puesto
Operador Monitoreo CCTV Ripley Plaza Oeste,Santiago - Cerrillos,Cerrillos,Santiago,2026-07-10,7052932,ripley,2026-07-16,2026-07-16,0.1994,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/7052932,,,Presencial,2 Puestos
Asistente Comercial 5x2 Rotativo,Santiago - Las condes,Las condes,Santiago,2026-07-09,9981291,ripley,2026-07-16,2026-07-16,0.2193,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9981291,,,Presencial,1 Puesto
Asistente Comercial Part Time,Santiago - Las condes,Las condes,Santiago,2026-07-09,9981305,ripley,2026-07-16,2026-07-16,0.2746,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9981305,,,Presencial,1 Puesto
Guardia de Seguridad Full Time 4x3 Ripley Parque Arauco,Santiago - Las condes,Las condes,Santiago,2026-07-09,13018804,ripley,2026-07-16,2026-07-16,0.243,Contrato a plazo fijo,Jornada de 42 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/13018804,,,Presencial,3 Puestos
Analista Control de Servicios,Santiago - Las condes,Las condes,Santiago,2026-07-09,13018408,ripley,2026-07-16,2026-07-16,0.2878,Contrato a trato,Jornada de 42 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/13018408,,,Presencial,1 Puesto
Product Manager Inteligencia Comercial Sr,Santiago - Las condes,Las condes,Santiago,2026-07-09,13017926,ripley,2026-07-16,2026-07-16,0.3593,Contrato a trato,Jornada de 42 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/13017926,,,Presencial,1 Puesto
Ejecutivo de Venta Producto Financiero (Captador) Part Time Tda Plaza huechuraba Banco Ripley,Santiago - Huechuraba,Huechuraba,Santiago,2026-07-09,13017122,ripley,2026-07-16,2026-07-16,0.2528,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/13017122,,,Presencial,1 Puesto
Subgerente/a Comercial (Temuco),Temuco,Temuco,,2026-07-09,13016212,ripley,2026-07-16,2026-07-16,0.2472,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/13016212,,,Presencial,1 Puesto
Product Manager Mujer,Santiago - Las condes,Las condes,Santiago,2026-07-09,13014986,ripley,2026-07-16,2026-07-16,0.3379,Contrato a trato,Jornada de 42 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/13014986,,,Presencial,1 Puesto
"Operadores/as de Monitoreo Cámaras de Seguridad CCTV, PartTime Ripley Copiapo.",Copiapó,Copiapó,,2026-07-09,13012134,ripley,2026-07-16,2026-07-16,0.2039,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/13012134,,,Presencial,10 Puestos
Encargado de Mantención,Santiago - Estación Central,Estación Central,Santiago,2026-07-09,13010859,ripley,2026-07-16,2026-07-16,0.2125,Contrato a trato,Jornada de 42 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/13010859,,,Presencial,1 Puesto
Ingeniero de Datos Cobranza,Santiago - Cerrillos,Cerrillos,Santiago,2026-07-09,13009507,ripley,2026-07-16,2026-07-16,0.2376,Contrato a trato,Jornada de 42 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/13009507,,,Presencial,1 Puesto
Operador Monitoreo CCTV Ripley Parque Arauco PART TIME,Santiago - Las condes,Las condes,Santiago,2026-07-09,13009321,ripley,2026-07-16,2026-07-16,0.2537,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/13009321,,,Presencial,1 Puesto
Guardia De seguridad Calama Part time (18 horas),Calama,Calama,,2026-07-09,6518393,ripley,2026-07-16,2026-07-16,0.2588,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/6518393,,,Presencial,1 Puesto
Asesor de Compras Ripley Copiapó,Copiapó,Copiapó,,2026-07-09,7041378,ripley,2026-07-16,2026-07-16,0.2065,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/7041378,,,Presencial,5 Puestos
Asesor de Compras Ripley Copiapó,Copiapó,Copiapó,,2026-07-09,6621084,ripley,2026-07-16,2026-07-16,0.2066,Contrato a plazo fijo,Jornada de 40 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/6621084,,,Presencial,5 Puestos
Asesor de compras Ripley Valdivia,Valdivia,Valdivia,,2026-07-09,6549250,ripley,2026-07-16,2026-07-16,0.1952,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/6549250,,,Presencial,2 Puestos
Bodeguero de Tienda Ripley Antofagasta,Antofagasta,Antofagasta,,2026-07-09,7044686,ripley,2026-07-16,2026-07-16,0.1936,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/7044686,,,Presencial,1 Puesto
Bodeguero de Tienda Ripley Calama,Calama,Calama,,2026-07-09,10009175,ripley,2026-07-16,2026-07-16,0.2041,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/10009175,,,Presencial,1 Puesto
Asistente de experiencia de compra Ripley Arica,Arica,Arica,,2026-07-09,10009234,ripley,2026-07-16,2026-07-16,0.2455,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/10009234,,,Presencial,10 Puestos
Asistente Comercial 4x3 rotativo,Santiago - Las condes,Las condes,Santiago,2026-07-09,9981316,ripley,2026-07-16,2026-07-16,0.2228,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9981316,,,Presencial,1 Puesto
Coordinador de Mantención Ripley Estación Central,Santiago - Estación Central,Estación Central,Santiago,2026-07-09,13012791,ripley,2026-07-16,2026-07-16,0.2033,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/13012791,,,Presencial,1 Puesto
Asistente de Venta Integral Ripley Copiapó,Copiapó,Copiapó,,2026-07-08,7035137,ripley,2026-07-16,2026-07-16,0.2108,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/7035137,,,Presencial,2 Puestos
Asesor de Compras Ripley Valparaíso,Valparaíso,Valparaíso,,2026-07-08,6593414,ripley,2026-07-16,2026-07-16,0.2389,Contrato a plazo fijo,Jornada de 40 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/6593414,,,Presencial,10 Puestos
Ripley Vespucio Asesores/as de Compras,Santiago - La Florida,La Florida,Santiago,2026-07-08,7028655,ripley,2026-07-16,2026-07-16,0.1801,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/7028655,,,Presencial,1 Puesto
Postulate a Banco Ripley,Santiago - Estación Central,Estación Central,Santiago,2026-07-08,9996490,ripley,2026-07-16,2026-07-16,0.2426,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9996490,,,Presencial,1 Puesto
Product Owner 08/07,Santiago - Las condes,Las condes,Santiago,2026-07-08,10000926,ripley,2026-07-16,2026-07-16,0.2362,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/10000926,,,Presencial,1 Puesto
Asistente de experiencia de compra Part Time Ripley Los Andes,Los Andes,Los Andes,,2026-07-08,10001960,ripley,2026-07-16,2026-07-16,0.2544,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/10001960,,,Presencial,3 Puestos
Ejecutivo de venta (Captador) Part Time Banco Ripley Plaza Oeste,Santiago - Maipú,Maipú,Santiago,2026-07-08,10002870,ripley,2026-07-16,2026-07-16,0.2376,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/10002870,,,Presencial,1 Puesto
Asistente de venta Integral Electrónica (25 horas semanales) Ripley Calama,Calama,Calama,,2026-07-08,10003754,ripley,2026-07-16,2026-07-16,0.2488,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/10003754,,,Presencial,1 Puesto
Asesor de Compras 08/07,Los Ángeles,Los Ángeles,,2026-07-08,10001061,ripley,2026-07-16,2026-07-16,0.234,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/10001061,,,Presencial,1 Puesto
"Operadores/as de Monitoreo Cámaras de Seguridad CCTV Part Time (Sabado y Domingo), Ripley Rancagua",Rancagua,Rancagua,,2026-07-08,13001642,ripley,2026-07-16,2026-07-16,0.2247,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/13001642,,,Presencial,3 Puestos
Asistente de Venta Integral Ripley Parque Arauco,Santiago - Las condes,Las condes,Santiago,2026-07-08,13000169,ripley,2026-07-16,2026-07-16,0.23,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/13000169,,,Presencial,3 Puestos
"Operadores/as de Monitoreo Cámaras de Seguridad CCTV, Full Time Ripley Iquique",Iquique,Iquique,,2026-07-08,13001254,ripley,2026-07-16,2026-07-16,0.2398,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/13001254,,,Presencial,10 Puestos
Operador Monitoreo CCTV Full Time Ripley Maipú,Santiago - Maipú,Maipú,Santiago,2026-07-08,13001712,ripley,2026-07-16,2026-07-16,0.2106,Contrato a plazo fijo,Jornada de 42 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/13001712,,,Presencial,2 Puestos
Conviértete en el Próximo Trainee Ripley La Serena,La Serena,La Serena,,2026-07-08,13005357,ripley,2026-07-16,2026-07-16,0.2266,Contrato a plazo fijo,Jornada de 42 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/13005357,,,Presencial,1 Puesto
Conviértete en el Próximo Trainee Banco Ripley La Serena,La Serena,La Serena,,2026-07-08,13005362,ripley,2026-07-16,2026-07-16,0.2699,Contrato a plazo fijo,Jornada de 42 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/13005362,,,Presencial,1 Puesto
Analista Rentabilidad E2E,Santiago - Las condes,Las condes,Santiago,2026-07-08,13000563,ripley,2026-07-16,2026-07-16,0.2614,Contrato a trato,Jornada de 40 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/13000563,,,Presencial,1 Puesto
Asistente Comercial Tda Rancagua Banco Ripley,Rancagua,Rancagua,,2026-07-08,13000736,ripley,2026-07-16,2026-07-16,0.2512,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/13000736,,,Presencial,1 Puesto
Guardia Seguridad Full Time Ripley Maipú,Santiago - Maipú,Maipú,Santiago,2026-07-08,12999996,ripley,2026-07-16,2026-07-16,0.2031,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/12999996,,,Presencial,2 Puestos
"Operadores/as de Monitoreo Cámaras de Seguridad CCTV, Ripley Los Andes Full Time y Part Time",Los Andes,Los Andes,,2026-07-08,12999591,ripley,2026-07-16,2026-07-16,0.2476,Contrato a plazo fijo,Excluido de limitación de jornada,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/12999591,,,Presencial,5 Puestos
PM Rentabilidad E2E,Santiago - Las condes,Las condes,Santiago,2026-07-08,12999192,ripley,2026-07-16,2026-07-16,0.2364,Contrato a trato,Jornada de 40 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/12999192,,,Presencial,1 Puesto
Guardia de Seguridad Ripley Maipú,Santiago - Maipú,Maipú,Santiago,2026-07-08,12998880,ripley,2026-07-16,2026-07-16,0.1951,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/12998880,,,Presencial,1 Puesto
Supervisor de Seguridad,Talca,Talca,,2026-07-08,12998945,ripley,2026-07-16,2026-07-16,0.2848,Contrato a trato,Jornada de 42 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/12998945,,,Presencial,1 Puesto
Asesor de Compras San Bernardo 18 hrs Sabado y Domingo,San Bernardo,San Bernardo,,2026-07-08,12940368,ripley,2026-07-16,2026-07-16,0.2471,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/12940368,,,Presencial,8 Puestos
Vendedor/a Electrónica Jornada Parcial 25 hrs Ripley Mall Del Centro,Santiago Centro,Santiago Centro,,2026-07-07,12993227,ripley,2026-07-16,2026-07-16,0.3251,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/12993227,,,Presencial,1 Puesto
Asistente de Experiencia de Compra Ripley Mall del Centro,Santiago - Las condes,Las condes,Santiago,2026-07-07,12992825,ripley,2026-07-16,2026-07-16,0.2814,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/12992825,,,Presencial,10 Puestos
Product Owner,Santiago - Las condes,Las condes,Santiago,2026-07-07,9989071,ripley,2026-07-16,2026-07-16,0.2452,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9989071,,,Presencial,1 Puesto
Guardia Seguridad Part Time Con Curso OS10 Ripley Rancagua Sabado y Domingo,Rancagua,Rancagua,,2026-07-07,12993385,ripley,2026-07-16,2026-07-16,0.2453,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/12993385,,,Presencial,3 Puestos
Guardia Seguridad con Curso OS10 4x3 40 hrs Ripley Rancagua,Rancagua,Rancagua,,2026-07-07,12993406,ripley,2026-07-16,2026-07-16,0.239,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/12993406,,,Presencial,3 Puestos
